232; 9%, 8%, 8%, 10%, —, —, 16%, 11%, 5%, 15%, 3%, —, Other 6% None/No one 4% No opinion 5%, 
78; 9%, 18%, 3%, 5%, 6%, 0%, 1%, 4%, 2%, 4%, 1%, 3%, 6%, 1%, 31%, Wouldn't vote 8%, 
41; 3%, 14%, 4%, 16%, 3%, 0%, 0%, 2%, 2%, 0%, 1%, 12%, 0%, 36%, Someone else 1% None 4% No opinion 2%, 
231; 11%, 9%, 9%, 13%, 3%, —, 13%, 1%, 6%, 6%, 3%, 5%, Other/Undecided 21%, 
118; 12%, 20%, 1%, 6%, 3%, —, 0%, 4%, —, 4%, —, 1%, 0%, 8%, —, 34%, 5%, Other 1% Undecided 2%, 
42; 5%, 16%, 2%, 16%, 3%, 0%, 0%, 1%, 2%, 0%, 2%, 17%, 0%, 27%, Wouldn't vote 1% DK/NA 8%, 
230; 13%, 12%, 4%, 13%, 4%, &lt;1%, 12%, 3%, 7%, 12%, 3%, 5%, Other/Undecided 14%, 
119; 9%, 19%, 2%, 7%, 3%, 0%, 1%, 5%, 1%, 2%, 0%, 3%, 0%, 3%, 1%, 32%, 5%, Other 3% No one 2% Undecided 2%, 
43; 6%, 9%, 4%, 11%, 3%, 3%, 0%, 3%, 3%, 2%, 2%, 10%, 0%, 37%, Wouldn't vote 6%, 
260; 13%, 13%, 11%, 4%, 1%, 10%, 3%, 22%, 15%, —, Other/Not Sure 8%, 
